user_id,session_id,timestamp,feature_name,action,device,user_type,region
U1253,S1192,2025-03-29 22:30:54,data_export,dismiss,tablet,free,DE
U1209,S1611,2025-04-17 21:31:55,data_export,dismiss,desktop,premium,DE
U1123,S1923,2025-04-24 18:02:26,data_export,view,mobile,premium,AU
U1211,S2706,2025-03-21 13:59:59,notifications,view,mobile,free,UK
U1169,S3648,2025-04-07 13:45:13,dashboard,dismiss,mobile,free,UK
U1026,S2099,2025-03-16 22:47:45,search,click,desktop,free,AU
U1370,S3750,2025-04-07 02:02:34,notifications,view,mobile,free,IN
U1155,S1062,2025-03-22 21:11:11,report_create,view,tablet,free,DE
U1468,S1993,2025-04-17 09:12:52,settings,view,mobile,premium,AU
U1164,S2159,2025-03-13 22:25:47,search,dismiss,tablet,free,IN
U1133,S2473,2025-04-10 04:49:21,notifications,dismiss,mobile,free,DE
U1389,S2311,2025-05-09 06:36:59,report_create,complete,mobile,free,AU
U1442,S1906,2025-05-04 06:29:37,settings,view,desktop,free,AU
U1296,S3949,2025-05-09 08:53:29,search,complete,desktop,free,UK
U1194,S3333,2025-03-20 10:35:48,report_create,dismiss,tablet,free,IN
U1131,S3001,2025-04-24 14:31:11,settings,dismiss,mobile,free,IN
U1086,S1573,2025-04-28 21:07:08,settings,dismiss,desktop,premium,AU
U1328,S1240,2025-04-07 13:40:08,notifications,click,desktop,premium,US
U1391,S1026,2025-04-23 04:15:09,search,view,tablet,free,UK
U1004,S1895,2025-04-27 02:35:02,notifications,dismiss,mobile,free,AU
U1467,S2979,2025-04-03 07:44:13,settings,dismiss,desktop,free,AU
U1210,S1048,2025-03-31 21:33:50,dashboard,complete,tablet,premium,US
U1257,S3858,2025-04-08 02:29:54,settings,dismiss,desktop,free,US
U1268,S1609,2025-04-21 05:04:20,report_create,view,tablet,free,IN
U1136,S2625,2025-05-05 00:52:14,dashboard,complete,mobile,free,UK
U1356,S1925,2025-04-22 20:03:48,data_export,click,tablet,premium,US
U1047,S2660,2025-04-29 15:03:31,search,dismiss,tablet,free,US
U1359,S1701,2025-04-04 00:08:16,dashboard,dismiss,mobile,free,IN
U1289,S1390,2025-04-13 19:20:47,notifications,click,desktop,free,AU
U1243,S2110,2025-05-05 08:37:08,dashboard,click,tablet,premium,AU
U1288,S3695,2025-04-03 22:00:56,dashboard,view,mobile,free,UK
U1300,S1590,2025-04-23 23:30:46,settings,dismiss,desktop,free,AU
U1123,S3321,2025-04-09 03:32:53,search,complete,mobile,premium,UK
U1404,S3823,2025-04-18 16:52:54,settings,click,tablet,premium,IN
U1027,S1400,2025-04-17 19:16:22,search,view,desktop,free,AU
U1488,S3439,2025-03-20 17:35:59,search,complete,desktop,free,DE
U1251,S1934,2025-04-05 21:37:31,data_export,dismiss,mobile,free,AU
U1338,S2556,2025-04-05 10:23:58,dashboard,complete,desktop,premium,US
U1137,S1631,2025-04-09 01:32:29,search,view,tablet,free,IN
U1054,S1374,2025-04-09 14:20:33,dashboard,complete,mobile,free,IN
U1052,S1542,2025-04-24 19:59:55,dashboard,view,mobile,free,AU
U1262,S2671,2025-04-22 02:05:05,dashboard,click,desktop,free,US
U1305,S3449,2025-04-05 21:05:57,data_export,dismiss,desktop,free,DE
U1398,S1346,2025-03-14 16:31:46,settings,view,tablet,free,DE
U1086,S1568,2025-05-02 23:33:35,data_export,complete,mobile,free,US
U1085,S2780,2025-03-23 15:24:11,data_export,dismiss,mobile,free,US
U1184,S2030,2025-04-21 05:36:34,report_create,dismiss,tablet,free,DE
U1054,S1554,2025-03-17 14:09:49,data_export,click,mobile,free,AU
U1194,S2349,2025-05-12 07:45:36,search,complete,mobile,premium,AU
U1069,S2230,2025-04-06 16:54:07,data_export,view,mobile,free,DE
U1495,S2307,2025-04-03 10:00:44,data_export,dismiss,tablet,premium,IN
U1192,S2148,2025-05-02 11:31:52,search,complete,desktop,premium,UK
U1303,S3234,2025-04-26 00:06:07,report_create,click,tablet,free,UK
U1224,S2193,2025-03-28 15:50:36,settings,click,mobile,free,UK
U1324,S2240,2025-03-16 13:44:16,report_create,complete,tablet,free,DE
U1404,S2544,2025-04-04 07:00:48,dashboard,dismiss,tablet,free,DE
U1273,S3075,2025-04-26 11:54:09,settings,dismiss,tablet,free,IN
U1359,S3199,2025-04-13 20:28:09,notifications,click,desktop,premium,IN
U1085,S3650,2025-04-19 19:43:23,notifications,click,tablet,premium,DE
U1495,S2358,2025-04-09 06:54:43,search,click,desktop,free,UK
U1261,S3124,2025-05-09 23:48:24,notifications,view,mobile,free,DE
U1395,S3783,2025-04-29 03:45:40,notifications,view,mobile,premium,DE
U1053,S2210,2025-04-25 00:14:58,search,click,desktop,premium,UK
U1178,S2277,2025-03-20 02:00:52,data_export,dismiss,desktop,free,IN
U1243,S1399,2025-03-16 19:49:21,search,dismiss,mobile,free,US
U1414,S3911,2025-04-16 02:01:13,dashboard,click,mobile,free,UK
U1476,S1999,2025-04-18 01:07:51,notifications,view,tablet,free,AU
U1218,S2892,2025-03-21 22:25:51,report_create,dismiss,tablet,free,DE
U1202,S1119,2025-03-17 15:01:03,settings,view,mobile,free,DE
U1002,S3886,2025-04-08 08:57:11,report_create,view,mobile,premium,US
U1295,S1416,2025-03-24 02:52:29,notifications,view,mobile,free,DE
U1058,S2074,2025-03-28 04:32:18,settings,dismiss,tablet,premium,IN
U1305,S2591,2025-04-23 17:10:33,notifications,dismiss,tablet,free,IN
U1432,S2875,2025-05-10 22:27:10,notifications,view,tablet,premium,IN
U1470,S3516,2025-03-23 05:56:59,notifications,click,tablet,free,US
U1122,S2250,2025-05-09 08:30:33,dashboard,view,mobile,free,AU
U1198,S2713,2025-04-21 19:31:13,notifications,view,tablet,free,UK
U1249,S3603,2025-04-06 19:36:16,notifications,view,tablet,free,IN
U1071,S1766,2025-03-16 01:35:44,data_export,dismiss,tablet,free,IN
U1487,S1039,2025-04-27 03:08:35,search,view,desktop,premium,AU
U1258,S3674,2025-04-25 15:29:31,search,dismiss,tablet,free,DE
U1250,S1685,2025-04-24 07:52:19,dashboard,click,desktop,free,IN
U1115,S3202,2025-05-11 00:35:31,data_export,view,mobile,free,DE
U1281,S3092,2025-03-20 20:11:48,dashboard,click,mobile,premium,IN
U1277,S1170,2025-04-24 02:06:43,settings,dismiss,tablet,free,DE
U1052,S3677,2025-04-29 19:42:56,report_create,complete,desktop,free,IN
U1441,S1356,2025-04-25 10:43:45,search,click,desktop,free,AU
U1352,S2436,2025-03-15 09:26:58,settings,dismiss,desktop,free,UK
U1416,S1847,2025-03-16 04:24:23,dashboard,complete,tablet,free,AU
U1086,S2325,2025-05-11 09:54:04,settings,complete,mobile,free,AU
U1460,S3782,2025-03-20 13:13:18,dashboard,view,mobile,premium,IN
U1443,S3686,2025-04-11 09:48:49,report_create,view,desktop,free,IN
U1424,S2013,2025-05-05 15:22:38,settings,dismiss,mobile,free,IN
U1321,S2696,2025-04-28 02:44:03,search,dismiss,desktop,free,US
U1206,S3111,2025-03-19 18:28:02,settings,complete,tablet,premium,IN
U1232,S2999,2025-03-28 15:46:40,data_export,click,tablet,free,DE
U1325,S3720,2025-04-23 19:12:16,settings,complete,desktop,premium,DE
U1111,S2759,2025-04-24 16:11:59,report_create,dismiss,mobile,free,IN
U1172,S3241,2025-04-25 09:18:40,notifications,view,tablet,premium,IN
U1457,S3795,2025-05-08 03:16:33,dashboard,click,desktop,free,DE
U1008,S1508,2025-04-07 20:04:47,report_create,dismiss,mobile,free,DE
U1103,S3820,2025-03-15 16:30:48,report_create,complete,desktop,premium,IN
U1047,S3681,2025-05-09 18:35:17,data_export,complete,desktop,free,UK
U1026,S2623,2025-05-04 01:03:22,settings,complete,tablet,free,UK
U1219,S3684,2025-05-02 02:59:55,dashboard,click,desktop,free,US
U1067,S3431,2025-03-21 19:31:49,report_create,dismiss,desktop,free,IN
U1418,S1493,2025-03-23 15:49:34,search,view,mobile,free,DE
U1045,S3993,2025-04-25 11:44:47,dashboard,click,mobile,free,IN
U1070,S2567,2025-03-19 01:21:42,report_create,view,desktop,free,US
U1312,S3662,2025-04-26 22:46:14,report_create,dismiss,mobile,premium,UK
U1470,S2686,2025-04-19 03:30:29,notifications,dismiss,desktop,free,US
U1071,S1504,2025-04-06 21:12:20,notifications,dismiss,mobile,premium,IN
U1405,S1572,2025-03-21 00:47:13,report_create,complete,tablet,free,AU
U1307,S3457,2025-04-12 22:05:52,settings,complete,tablet,free,IN
U1105,S3120,2025-05-04 00:45:20,notifications,view,tablet,free,US
U1401,S1980,2025-03-25 23:53:27,search,dismiss,desktop,free,AU
U1036,S3163,2025-04-02 11:36:29,dashboard,complete,mobile,free,AU
U1215,S2496,2025-03-26 22:41:34,notifications,view,mobile,premium,US
U1008,S3405,2025-04-29 09:32:54,dashboard,click,mobile,free,US
U1485,S2630,2025-04-17 23:14:48,notifications,complete,tablet,premium,DE
U1216,S3874,2025-04-11 04:14:23,search,click,tablet,free,AU
U1078,S2136,2025-04-01 04:12:05,dashboard,complete,desktop,free,UK
U1498,S1636,2025-04-07 10:36:09,notifications,complete,mobile,free,US
U1158,S3861,2025-05-01 03:38:04,search,view,desktop,free,DE
U1059,S2857,2025-05-04 17:40:42,notifications,click,mobile,free,UK
U1061,S1051,2025-03-28 16:31:39,settings,view,tablet,free,DE
U1487,S2420,2025-04-24 22:51:36,notifications,complete,desktop,free,IN
U1375,S1483,2025-04-05 21:10:00,dashboard,complete,mobile,free,US
U1134,S3917,2025-03-15 16:11:19,notifications,click,mobile,free,IN
U1028,S3046,2025-03-25 10:41:56,notifications,view,mobile,free,US
U1457,S3350,2025-04-04 04:02:49,settings,click,desktop,premium,US
U1022,S1050,2025-03-29 22:43:57,report_create,click,mobile,free,UK
U1091,S1144,2025-04-23 18:33:52,notifications,dismiss,desktop,free,DE
U1468,S3950,2025-03-31 07:39:54,data_export,complete,desktop,free,US
U1257,S3757,2025-04-08 17:32:26,dashboard,view,desktop,premium,US
U1488,S2642,2025-04-26 10:54:12,dashboard,dismiss,mobile,premium,IN
U1167,S1353,2025-03-30 04:29:31,notifications,dismiss,desktop,free,IN
U1288,S2244,2025-04-19 12:46:17,settings,view,mobile,free,DE
U1395,S1800,2025-04-11 07:23:59,settings,view,desktop,free,DE
U1012,S1954,2025-04-24 00:31:38,notifications,complete,tablet,premium,US
U1486,S2372,2025-04-18 12:08:33,dashboard,dismiss,tablet,premium,US
U1105,S3170,2025-04-20 15:50:17,report_create,dismiss,mobile,premium,UK
U1364,S2146,2025-04-23 02:58:59,dashboard,click,desktop,premium,AU
U1211,S3870,2025-04-16 12:32:57,data_export,dismiss,tablet,free,US
U1258,S1546,2025-04-04 00:11:21,settings,dismiss,desktop,free,US
U1222,S3713,2025-05-02 19:51:24,report_create,view,mobile,free,IN
U1474,S2609,2025-04-06 08:43:28,settings,complete,mobile,free,UK
U1038,S1830,2025-04-14 23:13:40,report_create,click,desktop,free,DE
U1238,S2286,2025-04-11 04:14:14,search,click,tablet,free,UK
U1231,S2262,2025-04-12 13:48:38,search,complete,desktop,free,IN
U1423,S3886,2025-04-11 02:50:41,settings,click,desktop,premium,IN
U1075,S1373,2025-03-26 09:29:00,settings,view,mobile,free,US
U1346,S2224,2025-04-06 07:22:13,data_export,view,desktop,premium,DE
U1284,S3253,2025-03-13 17:08:46,report_create,click,mobile,free,UK
U1062,S1048,2025-04-24 05:56:21,dashboard,view,desktop,free,DE
U1190,S3811,2025-04-27 12:32:14,settings,click,tablet,free,US
U1011,S1264,2025-03-23 14:25:40,report_create,dismiss,desktop,free,IN
U1062,S1174,2025-04-21 11:28:42,search,click,desktop,premium,DE
U1420,S3967,2025-04-27 23:02:35,search,dismiss,desktop,free,DE
U1088,S2449,2025-03-29 17:54:40,report_create,view,mobile,free,UK
U1017,S3515,2025-04-16 12:42:22,notifications,view,tablet,free,DE
U1451,S3255,2025-04-01 02:47:14,search,click,desktop,free,UK
U1214,S1816,2025-04-07 08:06:53,settings,view,tablet,premium,AU
U1406,S1079,2025-04-29 00:09:18,search,complete,mobile,free,DE
U1176,S3316,2025-05-11 22:50:07,notifications,complete,mobile,free,US
U1163,S3445,2025-04-26 17:31:43,report_create,click,mobile,free,DE
U1271,S2464,2025-04-19 01:22:55,notifications,view,desktop,free,UK
U1136,S3185,2025-04-22 18:41:09,settings,click,desktop,free,DE
U1181,S1711,2025-04-18 15:42:15,report_create,view,tablet,free,IN
U1467,S3423,2025-04-09 00:33:12,dashboard,complete,tablet,free,AU
U1485,S1771,2025-04-08 04:23:30,search,complete,desktop,free,US
U1028,S1952,2025-04-07 15:32:24,notifications,view,desktop,free,US
U1169,S3515,2025-03-24 17:28:37,report_create,view,mobile,premium,IN
U1030,S1089,2025-05-04 20:52:32,report_create,view,desktop,premium,IN
U1491,S1297,2025-03-19 01:14:17,data_export,dismiss,tablet,free,IN
U1165,S1558,2025-04-15 03:58:08,report_create,dismiss,tablet,premium,IN
U1089,S3896,2025-04-12 08:54:30,notifications,complete,desktop,free,UK
U1193,S2256,2025-04-18 03:32:52,settings,complete,desktop,free,US
U1485,S3875,2025-04-22 00:09:37,notifications,dismiss,tablet,free,AU
U1162,S3504,2025-03-14 16:20:17,report_create,click,mobile,free,US
U1121,S2420,2025-04-15 18:21:13,data_export,view,tablet,premium,US
U1420,S3903,2025-05-07 16:03:57,settings,complete,mobile,free,UK
U1127,S3839,2025-03-14 07:02:07,dashboard,complete,mobile,premium,US
U1024,S2580,2025-03-27 05:22:35,search,dismiss,desktop,premium,DE
U1451,S2551,2025-04-26 17:44:10,data_export,dismiss,desktop,premium,AU
U1333,S3814,2025-03-14 02:02:09,report_create,view,mobile,free,US
U1150,S1082,2025-03-18 20:18:13,data_export,complete,desktop,free,UK
U1454,S2537,2025-05-01 15:28:46,report_create,click,tablet,premium,US
U1173,S3433,2025-03-16 22:25:49,notifications,dismiss,tablet,free,UK
U1310,S2778,2025-04-22 15:33:55,report_create,click,desktop,free,UK
U1209,S3855,2025-05-10 20:51:35,notifications,complete,tablet,free,UK
U1049,S1203,2025-04-07 14:20:38,search,dismiss,desktop,free,US
U1218,S1358,2025-03-25 15:30:05,data_export,dismiss,desktop,free,UK
U1087,S3614,2025-05-04 17:18:28,data_export,click,mobile,premium,IN
U1401,S2628,2025-04-29 13:16:08,search,dismiss,tablet,free,AU
U1198,S1757,2025-04-27 15:14:44,data_export,dismiss,mobile,free,US
U1134,S2801,2025-04-21 19:02:34,search,complete,desktop,premium,AU
U1031,S1619,2025-04-18 01:59:29,settings,click,desktop,free,AU
U1211,S3415,2025-03-23 21:59:26,report_create,click,mobile,premium,DE
U1494,S3193,2025-03-25 20:56:45,settings,dismiss,tablet,premium,DE
U1153,S1323,2025-03-27 18:08:20,search,click,tablet,free,AU
U1409,S3340,2025-03-21 18:47:24,settings,view,desktop,premium,DE
U1088,S1684,2025-05-09 07:11:57,report_create,view,desktop,free,US
U1349,S2783,2025-05-09 20:40:26,report_create,view,tablet,free,US
U1044,S2589,2025-03-25 16:18:43,notifications,dismiss,tablet,free,IN
U1266,S2876,2025-03-18 23:24:48,dashboard,dismiss,desktop,free,UK
U1290,S3408,2025-03-18 08:14:58,notifications,click,desktop,free,US
U1402,S2171,2025-04-20 04:24:26,notifications,complete,mobile,free,DE
U1292,S3494,2025-03-19 16:49:14,search,click,desktop,free,UK
U1316,S3493,2025-03-26 19:08:57,settings,dismiss,desktop,free,IN
U1353,S1973,2025-03-25 05:32:09,dashboard,dismiss,mobile,premium,US
U1172,S2241,2025-04-22 18:49:18,data_export,complete,mobile,premium,US
U1497,S1933,2025-04-02 13:20:37,report_create,complete,tablet,free,IN
U1137,S3985,2025-04-30 19:06:24,search,click,desktop,free,DE
U1379,S2984,2025-03-17 13:48:44,notifications,complete,desktop,free,UK
U1033,S2274,2025-03-18 03:23:14,settings,dismiss,desktop,premium,AU
U1450,S3329,2025-03-22 12:47:20,dashboard,view,desktop,premium,UK
U1428,S1236,2025-05-01 11:46:00,report_create,click,mobile,free,IN
U1360,S1815,2025-03-26 05:05:58,data_export,complete,mobile,free,US
U1348,S1125,2025-04-07 16:51:06,report_create,complete,mobile,free,UK
U1491,S2943,2025-05-11 19:09:37,notifications,complete,mobile,free,IN
U1383,S3821,2025-04-20 05:53:46,dashboard,complete,desktop,free,UK
U1437,S3343,2025-04-05 08:51:26,report_create,view,tablet,free,UK
U1137,S3668,2025-04-11 09:15:51,search,click,tablet,free,UK
U1331,S1709,2025-03-18 00:00:04,notifications,click,desktop,free,IN
U1364,S3905,2025-03-20 14:47:16,settings,complete,mobile,premium,IN
U1235,S2032,2025-03-30 01:21:16,report_create,dismiss,mobile,free,AU
U1203,S3394,2025-03-17 16:38:27,dashboard,click,tablet,premium,IN
U1287,S3651,2025-04-08 00:07:12,notifications,complete,mobile,free,DE
U1032,S2377,2025-03-28 18:10:02,data_export,complete,mobile,free,IN
U1096,S1614,2025-03-28 22:15:10,notifications,view,desktop,premium,AU
U1206,S3705,2025-04-13 08:38:05,data_export,view,tablet,free,DE
U1151,S2062,2025-05-11 18:04:49,search,dismiss,mobile,premium,AU
U1362,S3343,2025-05-10 06:54:59,report_create,complete,tablet,premium,AU
U1326,S2948,2025-04-14 08:39:54,settings,complete,tablet,free,UK
U1430,S3693,2025-04-19 21:11:17,notifications,view,mobile,free,UK
U1379,S2059,2025-05-11 22:15:46,settings,view,tablet,premium,US
U1113,S2455,2025-05-02 23:22:03,report_create,complete,mobile,premium,IN
U1190,S2067,2025-03-23 13:20:54,notifications,complete,mobile,premium,DE
U1027,S3598,2025-04-05 20:26:29,notifications,click,mobile,premium,AU
U1061,S3788,2025-04-16 12:34:41,search,complete,mobile,free,UK
U1070,S1820,2025-03-26 22:47:37,data_export,dismiss,tablet,premium,DE
U1073,S2295,2025-04-30 01:46:38,settings,view,desktop,free,UK
U1160,S3598,2025-03-24 17:53:53,dashboard,click,mobile,free,UK
U1295,S1648,2025-04-14 03:26:15,search,click,desktop,free,DE
U1206,S2757,2025-05-05 18:32:46,search,dismiss,desktop,free,UK
U1374,S2528,2025-03-13 23:44:21,dashboard,complete,tablet,free,US
U1320,S2019,2025-03-15 12:31:18,report_create,complete,mobile,free,DE
U1257,S3411,2025-04-07 19:15:28,data_export,view,desktop,premium,IN
U1485,S2191,2025-04-13 18:10:39,search,complete,mobile,premium,UK
U1175,S3007,2025-04-24 03:45:39,data_export,view,desktop,premium,DE
U1009,S1935,2025-03-25 07:07:36,report_create,view,desktop,premium,AU
U1258,S1692,2025-05-01 08:37:28,dashboard,complete,tablet,free,US
U1192,S3622,2025-04-18 18:37:14,data_export,click,tablet,premium,US
U1334,S1080,2025-04-24 11:29:05,dashboard,click,mobile,free,US
U1280,S2035,2025-03-28 09:05:10,search,view,desktop,free,US
U1154,S2723,2025-05-04 08:08:07,settings,click,tablet,free,AU
U1310,S3870,2025-04-10 21:34:46,report_create,dismiss,desktop,free,AU
U1060,S2157,2025-04-09 09:26:21,dashboard,click,mobile,free,UK
U1398,S2077,2025-03-16 02:32:09,notifications,view,mobile,premium,IN
U1082,S1161,2025-03-15 04:28:26,notifications,dismiss,desktop,free,DE
U1169,S1960,2025-04-07 04:05:58,dashboard,click,tablet,free,US
U1427,S3351,2025-03-31 03:15:36,settings,dismiss,desktop,premium,AU
U1038,S3963,2025-03-17 16:12:12,settings,click,mobile,free,DE
U1151,S2081,2025-04-22 06:38:34,search,click,desktop,premium,US
U1436,S2190,2025-04-12 08:46:23,data_export,complete,mobile,premium,US
U1435,S1187,2025-03-17 18:32:48,dashboard,view,tablet,free,IN
U1183,S2792,2025-03-13 19:57:40,notifications,complete,tablet,free,IN
U1093,S1466,2025-04-08 09:44:23,search,dismiss,mobile,free,DE
U1353,S2958,2025-04-01 07:11:37,search,view,desktop,free,US
U1482,S1652,2025-05-01 19:02:08,dashboard,dismiss,tablet,free,AU
U1347,S2794,2025-03-26 08:22:31,report_create,dismiss,mobile,free,UK
U1247,S2999,2025-05-10 17:14:17,dashboard,dismiss,mobile,free,IN
U1335,S2287,2025-05-04 13:51:32,dashboard,view,tablet,premium,AU
U1267,S3819,2025-04-08 12:01:34,settings,click,mobile,free,UK
U1246,S2416,2025-04-19 04:51:14,settings,dismiss,desktop,premium,AU
U1456,S3510,2025-04-15 20:48:22,dashboard,click,tablet,premium,AU
U1434,S2922,2025-04-07 19:44:57,search,view,desktop,premium,IN
U1123,S2355,2025-04-25 16:35:43,data_export,click,tablet,free,DE
U1206,S1962,2025-04-17 20:34:45,dashboard,dismiss,mobile,premium,DE
U1045,S3041,2025-03-19 00:55:46,search,complete,desktop,premium,US
U1052,S2652,2025-04-08 13:28:05,search,click,tablet,free,US
U1405,S3474,2025-05-05 12:54:48,notifications,complete,tablet,free,DE
U1486,S2396,2025-03-18 00:11:58,data_export,click,desktop,premium,IN
U1286,S3538,2025-05-10 20:03:23,notifications,dismiss,tablet,free,DE
U1058,S1399,2025-03-29 14:16:11,settings,view,desktop,free,IN
U1280,S3138,2025-05-11 15:50:00,data_export,click,desktop,premium,DE
U1071,S3936,2025-03-20 13:05:54,settings,dismiss,desktop,free,UK
U1096,S1494,2025-05-11 17:24:46,search,view,mobile,premium,UK
U1366,S2384,2025-04-09 07:12:58,dashboard,dismiss,desktop,premium,AU
U1063,S2845,2025-03-25 17:38:23,search,view,mobile,free,US
U1283,S2772,2025-05-08 19:21:32,notifications,dismiss,tablet,premium,UK
U1354,S3369,2025-04-01 02:06:16,report_create,view,desktop,free,AU
U1310,S2318,2025-03-27 23:54:41,notifications,dismiss,mobile,premium,UK
U1140,S2629,2025-03-22 05:11:38,data_export,complete,mobile,premium,UK
U1211,S3467,2025-04-07 04:32:12,settings,complete,tablet,free,IN
U1364,S3267,2025-05-08 17:09:17,settings,view,desktop,free,IN
U1351,S2414,2025-04-03 07:43:47,settings,view,tablet,free,UK
U1257,S3222,2025-05-12 06:13:18,settings,complete,tablet,free,IN
U1287,S2967,2025-04-07 03:09:55,notifications,dismiss,tablet,premium,AU
